Dataset;Training release;%Training;%Defective in training;%Defective in testing;Classifier;Balancing;Feature selection;TP;FP;TN;FN;Precision;Recall;ROC Area;Kappa
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;12;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;No sampling;No selection;593.0;91.0;618.0;71.0;0.8669590643274854;0.8930722891566265;0.9571739001138546;0.7639922245376953
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;No selection;473.0;102.0;607.0;191.0;0.8226086956521739;0.7123493975903614;0.9019990398830866;0.5709132448826566
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;No sampling;No selection;584.0;82.0;627.0;80.0;0.8768768768768769;0.8795180722891566;0.9597313796795078;0.7637892107616271
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;No selection;621.0;53.0;656.0;43.0;0.9213649851632048;0.9352409638554217;0.9785970397811273;0.8600767301980251
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;No selection;611.0;421.0;288.0;53.0;0.5920542635658915;0.9201807228915663;0.8337563936989141;0.32074538258575197
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;Oversampling;No selection;613.0;55.0;654.0;51.0;0.9176646706586826;0.9231927710843374;0.9268941067514062;0.8454570939502958
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;No selection;664.0;1.0;708.0;0.0;0.9984962406015038;1.0;1.0;0.9985418390245508
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;No selection;626.0;429.0;280.0;38.0;0.5933649289099526;0.9427710843373494;0.8403911839176169;0.331498717089247
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;Undersampling;No selection;664.0;4.0;705.0;0.0;0.9940119760479041;1.0;0.9972386017978826;0.9941681922245393
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;No selection;622.0;443.0;266.0;42.0;0.584037558685446;0.9367469879518072;0.836383970295852;0.30605764711644573
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;SMOTE;No selection;664.0;0.0;709.0;0.0;1.0;1.0;1.0;1.0
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9076726511122062;0.6546799007128173
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;No sampling;Best first;570.0;158.0;551.0;94.0;0.782967032967033;0.858433734939759;0.9051576545958163;0.6336464668710929
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;No sampling;Best first;554.0;127.0;582.0;110.0;0.8135095447870778;0.8343373493975904;0.9077448722959539;0.6546799007128173
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;Oversampling;Best first;619.0;68.0;641.0;45.0;0.901018922852984;0.9322289156626506;0.9666858548439172;0.8354008701584046
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;Oversampling;Best first;636.0;350.0;359.0;28.0;0.6450304259634888;0.9578313253012049;0.8123767991571363;0.45714309622380606
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;Oversampling;Best first;613.0;66.0;643.0;51.0;0.9027982326951399;0.9231927710843374;0.9280061005658742;0.8295092371583492
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;Undersampling;Best first;661.0;23.0;686.0;3.0;0.966374269005848;0.9954819277108434;0.9964654103012898;0.9621222088764202
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;Undersampling;Best first;638.0;349.0;360.0;26.0;0.646403242147923;0.9608433734939759;0.8092712882559858;0.4614768321292937
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;Undersampling;Best first;652.0;13.0;696.0;12.0;0.9804511278195489;0.9819277108433735;0.9927269019661156;0.963545975613771
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;RandomForest;SMOTE;Best first;662.0;11.0;698.0;2.0;0.9836552748885586;0.9969879518072289;0.9995666728975139;0.9810511520164933
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;NaiveBayes;SMOTE;Best first;644.0;359.0;350.0;20.0;0.6420737786640079;0.9698795180722891;0.80913321834588;0.4561421477894706
BOOKKEEPER;13;1.0;0.5163874726875455;NaN;Ibk;SMOTE;Best first;652.0;1.0;708.0;12.0;0.998468606431853;0.9819277108433735;0.9998130745832413;0.9810330298802304
